"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","new_deaths","new_deaths_per_million"
"27717","Poland","Europe",2021-08-14,18156083,48.04,211,2,0.053
"27718","Poland","Europe",2021-08-15,18173552,48.08,148,0,0
"27719","Poland","Europe",2021-08-16,18205787,48.17,128,0,0
"27720","Poland","Europe",2021-08-17,18244397,48.27,215,7,0.185
"27721","Poland","Europe",2021-08-18,18309754,48.44,207,1,0.026
"27722","Poland","Europe",2021-08-19,18358017,48.57,196,4,0.106
"27723","Poland","Europe",2021-08-20,18410561,48.71,212,4,0.106
"27724","Poland","Europe",2021-08-21,18443277,48.8,222,1,0.026
"27725","Poland","Europe",2021-08-22,18459139,48.84,185,0,0
"27726","Poland","Europe",2021-08-24,18524940,49.01,232,8,0.212
"27727","Poland","Europe",2021-08-26,18618197,49.26,215,3,0.079
"27728","Poland","Europe",2021-08-27,18670217,49.4,254,3,0.079
"27729","Poland","Europe",2021-08-28,18704011,49.49,289,5,0.132
"27730","Poland","Europe",2021-08-29,18722803,49.54,203,0,0
"27731","Poland","Europe",2021-08-30,18750231,49.61,154,0,0
"27732","Poland","Europe",2021-08-31,18787636,49.71,285,5,0.132
"27733","Poland","Europe",2021-09-01,18821841,49.8,366,13,0.344
"27734","Poland","Europe",2021-09-02,18860734,49.9,376,9,0.238
"27735","Poland","Europe",2021-09-03,18902890,50.01,361,5,0.132
"27736","Poland","Europe",2021-09-04,18927433,50.08,388,7,0.185
"27737","Poland","Europe",2021-09-05,18939077,50.11,323,0,0
"27738","Poland","Europe",2021-09-06,18957376,50.16,182,0,0
"27739","Poland","Europe",2021-09-07,18982051,50.22,405,13,0.344
"27740","Poland","Europe",2021-09-08,19011042,50.3,531,11,0.291
"27741","Poland","Europe",2021-09-10,19082133,50.49,529,8,0.212
"27742","Poland","Europe",2021-09-11,19096932,50.52,531,8,0.212
"27743","Poland","Europe",2021-09-12,19106619,50.55,476,0,0
"27744","Poland","Europe",2021-09-14,19143244,50.65,536,8,0.212
"27745","Poland","Europe",2021-09-15,19167754,50.71,768,21,0.556
"27746","Poland","Europe",2021-09-16,19191249,50.77,724,10,0.265
"27747","Poland","Europe",2021-09-17,19219358,50.85,652,9,0.238
"27748","Poland","Europe",2021-09-19,19244807,50.92,540,1,0.026
"27749","Poland","Europe",2021-09-20,19259376,50.95,364,0,0
"27750","Poland","Europe",2021-09-21,19278324,51,709,15,0.397
"27751","Poland","Europe",2021-09-22,19320780,51.12,880,20,0.529
"27752","Poland","Europe",2021-09-23,19340905,51.17,974,14,0.37
"27753","Poland","Europe",2021-09-24,19367855,51.24,812,14,0.37
"27754","Poland","Europe",2021-09-25,19374121,51.26,917,20,0.529
"27755","Poland","Europe",2021-09-27,19386322,51.29,421,0,0
"27756","Poland","Europe",2021-09-28,19386695,51.29,976,29,0.767
"27757","Poland","Europe",2021-09-29,19404212,51.34,1235,22,0.582
"27758","Poland","Europe",2021-10-01,19489903,51.56,1361,16,0.423
"27759","Poland","Europe",2021-10-02,19500218,51.59,1344,23,0.609
"27760","Poland","Europe",2021-10-03,19531281,51.67,1090,6,0.159
"27761","Poland","Europe",2021-10-04,19540515,51.7,683,0,0
"27762","Poland","Europe",2021-10-12,19648767,51.98,2121,49,1.296
"27763","Poland","Europe",2021-10-13,19651359,51.99,2640,40,1.058
"27764","Poland","Europe",2021-10-15,19714288,52.16,2770,49,1.296
"27765","Poland","Europe",2021-10-16,19725793,52.19,3235,44,1.164
"27766","Poland","Europe",2021-10-17,19728692,52.2,2521,1,0.026
"27767","Poland","Europe",2021-10-19,19756793,52.27,3930,64,1.693
"27768","Poland","Europe",2021-10-20,19774453,52.32,5560,75,1.984
"27769","Poland","Europe",2021-10-21,19793580,52.37,5591,46,1.217
"27770","Poland","Europe",2021-10-23,19830320,52.47,6277,75,1.984
"27771","Poland","Europe",2021-10-24,19833946,52.47,4727,13,0.344
"27772","Poland","Europe",2021-10-25,19846726,52.51,2953,0,0
"27773","Poland","Europe",2021-10-26,19886266,52.61,6263,93,2.461
"27774","Poland","Europe",2021-10-28,19924766,52.72,8382,101,2.672
"27775","Poland","Europe",2021-10-29,19950503,52.78,9403,102,2.699
"27776","Poland","Europe",2021-10-31,19965507,52.82,7147,9,0.238
"27777","Poland","Europe",2021-11-01,19966504,52.83,4904,13,0.344
"27778","Poland","Europe",2021-11-02,19981458,52.87,4517,9,0.238
"27779","Poland","Europe",2021-11-03,19999420,52.91,10434,124,3.281
"27780","Poland","Europe",2021-11-04,20018204,52.96,15511,250,6.614
"27781","Poland","Europe",2021-11-05,20042885,53.03,15905,152,4.021
"27782","Poland","Europe",2021-11-06,20056333,53.06,15195,186,4.921
"27783","Poland","Europe",2021-11-07,20059964,53.07,12507,24,0.635
"27784","Poland","Europe",2021-11-08,20072598,53.11,7314,3,0.079
"27785","Poland","Europe",2021-11-09,20088239,53.15,13645,220,5.821
"27786","Poland","Europe",2021-11-11,20112513,53.21,19079,274,7.249
"27787","Poland","Europe",2021-11-12,20134376,53.27,12965,31,0.82
"27788","Poland","Europe",2021-11-14,20147634,53.3,14448,46,1.217
"27789","Poland","Europe",2021-11-15,20159697,53.34,9508,12,0.317
"27790","Poland","Europe",2021-11-16,20177480,53.38,16611,282,7.461
"27791","Poland","Europe",2021-11-17,20197468,53.44,24241,463,12.25
"27792","Poland","Europe",2021-11-18,20219201,53.49,24912,370,9.789
"27793","Poland","Europe",2021-11-19,20247539,53.57,23259,405,10.715
"27794","Poland","Europe",2021-11-20,20264284,53.61,23418,382,10.107
"27795","Poland","Europe",2021-11-21,20268848,53.63,18924,41,1.085
"27796","Poland","Europe",2021-11-22,20280698,53.66,12375,8,0.212
"27797","Poland","Europe",2021-11-23,20298362,53.7,19935,398,10.53
"27798","Poland","Europe",2021-11-25,20343006,53.82,28143,498,13.176
"27799","Poland","Europe",2021-11-27,20398724,53.97,26188,379,10.027
"27800","Poland","Europe",2021-11-28,20405229,53.99,20574,51,1.349
"27801","Poland","Europe",2021-11-29,20418316,54.02,13133,18,0.476
"27802","Poland","Europe",2021-12-01,20456289,54.12,29076,570,15.081
"27803","Poland","Europe",2021-12-02,20470166,54.16,27354,503,13.308
"27804","Poland","Europe",2021-12-03,20500035,54.24,26961,470,12.435
"27805","Poland","Europe",2021-12-04,20521241,54.29,25575,504,13.334
"27806","Poland","Europe",2021-12-05,20526976,54.31,22394,45,1.191
"27807","Poland","Europe",2021-12-06,20562999,54.4,13250,25,0.661
"27808","Poland","Europe",2021-12-08,20608833,54.53,28549,591,15.636
"27809","Poland","Europe",2021-12-10,20663982,54.67,24988,571,15.107
"27810","Poland","Europe",2021-12-11,20685210,54.73,23762,486,12.858
"27811","Poland","Europe",2021-12-12,20689638,54.74,19450,65,1.72
"27812","Poland","Europe",2021-12-13,20707123,54.79,11377,29,0.767
"27813","Poland","Europe",2021-12-14,20730782,54.85,17460,537,14.207
"27814","Poland","Europe",2021-12-15,20756179,54.91,24264,669,17.7
"27815","Poland","Europe",2021-12-16,20780909,54.98,22096,592,15.663
"27816","Poland","Europe",2021-12-17,20814451,55.07,20027,566,14.975
"27817","Poland","Europe",2021-12-18,20835654,55.13,19392,543,14.366
"27818","Poland","Europe",2021-12-19,20841341,55.14,15976,70,1.852
"27819","Poland","Europe",2021-12-20,20861652,55.19,9610,29,0.767
"27820","Poland","Europe",2021-12-21,20880086,55.24,13807,538,14.234
"27821","Poland","Europe",2021-12-22,20904529,55.31,18013,777,20.557
"27822","Poland","Europe",2021-12-23,20920358,55.35,17150,616,16.298
"27823","Poland","Europe",2021-12-24,20922391,55.35,15376,596,15.768
"27824","Poland","Europe",2021-12-25,20922571,55.36,10789,270,7.143
"27825","Poland","Europe",2021-12-26,20922822,55.36,6253,16,0.423
"27826","Poland","Europe",2021-12-28,20984699,55.52,9850,549,14.525
"27827","Poland","Europe",2021-12-30,21042850,55.67,14326,708,18.732
"27828","Poland","Europe",2021-12-31,21046400,55.68,13607,639,16.906
"27829","Poland","Europe",2022-01-01,21046692,55.68,12033,505,13.361
"27830","Poland","Europe",2022-01-02,21049453,55.69,7180,33,0.873
"27831","Poland","Europe",2022-01-03,21075266,55.76,6423,9,0.238
"27832","Poland","Europe",2022-01-04,21113044,55.86,11667,433,11.456
"27833","Poland","Europe",2022-01-05,21148641,55.95,17197,632,16.721
"27834","Poland","Europe",2022-01-06,21153724,55.97,16577,645,17.065
"27835","Poland","Europe",2022-01-07,21194976,56.08,11901,117,3.095
"27836","Poland","Europe",2022-01-08,21228309,56.16,10897,292,7.725
"27837","Poland","Europe",2022-01-09,21240294,56.2,11107,22,0.582
"27838","Poland","Europe",2022-01-10,21276912,56.29,7787,19,0.503
"27839","Poland","Europe",2022-01-11,21329145,56.43,11402,493,13.043
"27840","Poland","Europe",2022-01-12,21371753,56.54,16173,684,18.097
"27841","Poland","Europe",2022-01-13,21400739,56.62,16874,481,12.726
"27842","Poland","Europe",2022-01-14,21424542,56.68,16049,422,11.165
"27843","Poland","Europe",2022-01-16,21434065,56.71,14661,35,0.926
"27844","Poland","Europe",2022-01-17,21454689,56.76,10446,4,0.106
"27845","Poland","Europe",2022-01-18,21484370,56.84,19648,377,9.974
"27846","Poland","Europe",2022-01-20,21541049,56.99,32835,316,8.36
"27847","Poland","Europe",2022-01-21,21559669,57.04,36664,248,6.561
"27848","Poland","Europe",2022-01-22,21570109,57.07,40878,193,5.106
"27849","Poland","Europe",2022-01-23,21589637,57.12,34123,25,0.661
"27850","Poland","Europe",2022-01-24,21608106,57.17,29097,2,0.053
"27851","Poland","Europe",2022-01-25,21633454,57.24,37045,251,6.641
"27852","Poland","Europe",2022-01-26,21662397,57.31,53416,276,7.302
"27853","Poland","Europe",2022-01-27,21675140,57.35,57659,263,6.958
"27854","Poland","Europe",2022-01-28,21701001,57.41,57265,271,7.17
"27855","Poland","Europe",2022-01-30,21727625,57.49,48287,23,0.609
"27856","Poland","Europe",2022-01-31,21747458,57.54,33477,33,0.873
"27857","Poland","Europe",2022-02-01,21770732,57.6,39116,240,6.35
"27858","Poland","Europe",2022-02-02,21795822,57.67,56051,319,8.44
"27859","Poland","Europe",2022-02-03,21819649,57.73,54475,307,8.122
"27860","Poland","Europe",2022-02-04,21847424,57.8,47536,246,6.508
"27861","Poland","Europe",2022-02-05,21868932,57.86,45748,272,7.196
"27862","Poland","Europe",2022-02-06,21872680,57.87,34700,19,0.503
"27863","Poland","Europe",2022-02-07,21890527,57.92,24404,10,0.265
"27864","Poland","Europe",2022-02-08,21910805,57.97,35323,287,7.593
"27865","Poland","Europe",2022-02-09,21932256,58.03,46856,310,8.202
"27866","Poland","Europe",2022-02-10,21953194,58.08,42087,262,6.932
"27867","Poland","Europe",2022-02-11,21978545,58.15,35774,291,7.699
"27868","Poland","Europe",2022-02-12,21995811,58.19,31327,332,8.784
"27869","Poland","Europe",2022-02-13,21998598,58.2,22064,31,0.82
"27870","Poland","Europe",2022-02-14,22012341,58.24,13473,17,0.45
"27871","Poland","Europe",2022-02-15,22026636,58.28,22255,378,10.001
"27872","Poland","Europe",2022-02-16,22048333,58.33,28855,372,9.842
"27873","Poland","Europe",2022-02-18,22089979,58.44,23979,304,8.043
"27874","Poland","Europe",2022-02-19,22102872,58.48,20891,283,7.487
"27875","Poland","Europe",2022-02-20,22105445,58.48,13687,25,0.661
"27876","Poland","Europe",2022-02-21,22116954,58.52,9457,16,0.423
"27877","Poland","Europe",2022-02-22,22130963,58.55,18771,324,8.572
"27878","Poland","Europe",2022-02-23,22145854,58.59,20463,360,9.525
"27879","Poland","Europe",2022-02-24,22159554,58.63,18266,341,9.022
"27880","Poland","Europe",2022-02-25,22177162,58.67,16700,198,5.239
"27881","Poland","Europe",2022-02-26,22187035,58.7,13950,221,5.847
"27882","Poland","Europe",2022-02-27,22188817,58.71,8897,39,1.032
"27883","Poland","Europe",2022-03-01,22207046,58.75,12980,269,7.117
"27884","Poland","Europe",2022-03-02,22217419,58.78,14733,278,7.355
"27885","Poland","Europe",2022-03-03,22226815,58.81,14060,266,7.038
"27886","Poland","Europe",2022-03-04,22239563,58.84,12489,206,5.45
"27887","Poland","Europe",2022-03-05,22245134,58.85,12725,199,5.265
"27888","Poland","Europe",2022-03-07,22250993,58.87,5583,6,0.159
"27889","Poland","Europe",2022-03-08,22256913,58.89,13176,217,5.741
"27890","Poland","Europe",2022-03-10,22270479,58.92,13425,184,4.868
"27891","Poland","Europe",2022-03-11,22279771,58.95,11633,121,3.201
"27892","Poland","Europe",2022-03-13,22284791,58.96,7578,9,0.238
"27893","Poland","Europe",2022-03-15,22293936,58.98,12690,178,4.709
"27894","Poland","Europe",2022-03-16,22299356,59,14475,151,3.995
"27895","Poland","Europe",2022-03-17,22304332,59.01,12267,207,5.477
"27896","Poland","Europe",2022-03-19,22315117,59.04,10374,119,3.148
"27897","Poland","Europe",2022-03-20,22315653,59.04,5694,12,0.317
"27898","Poland","Europe",2022-03-21,22318598,59.05,4164,3,0.079
"27899","Poland","Europe",2022-03-22,22321920,59.06,10159,134,3.545
"27900","Poland","Europe",2022-03-23,22325834,59.07,10425,125,3.307
"27901","Poland","Europe",2022-03-24,22329626,59.08,8988,146,3.863
"27902","Poland","Europe",2022-03-25,22335445,59.09,8231,110,2.91
"27903","Poland","Europe",2022-03-26,22338081,59.1,6628,85,2.249
"27904","Poland","Europe",2022-03-27,22338384,59.1,3492,7,0.185
"27905","Poland","Europe",2022-03-29,22343826,59.12,6606,110,2.91
"27906","Poland","Europe",2022-03-30,22347421,59.12,5740,101,2.672
"27907","Poland","Europe",2022-03-31,22350472,59.13,4991,133,3.519
"27908","Poland","Europe",2022-04-03,22366876,59.18,550,2,0.053
"27909","Poland","Europe",2022-04-04,22371289,59.19,493,0,0
"27910","Poland","Europe",2022-04-05,22373451,59.19,1884,50,1.323
"27911","Poland","Europe",2022-04-06,22376491,59.2,1559,77,2.037
"27912","Poland","Europe",2022-04-07,22378598,59.21,1483,64,1.693
"27913","Poland","Europe",2022-04-08,22382202,59.22,1324,58,1.535
"27914","Poland","Europe",2022-04-10,22383805,59.22,442,0,0
"27915","Poland","Europe",2022-04-11,22385970,59.23,381,0,0
"27916","Poland","Europe",2022-04-13,22394480,59.25,1266,40,1.058
"27917","Poland","Europe",2022-04-14,22398266,59.26,1178,39,1.032
"27918","Poland","Europe",2022-04-17,22403096,59.27,311,0,0
"27919","Poland","Europe",2022-04-18,22404498,59.28,266,0,0
"27920","Poland","Europe",2022-04-19,22407254,59.28,301,0,0
"27921","Poland","Europe",2022-04-20,22410231,59.29,1523,31,0.82
"27922","Poland","Europe",2022-04-22,22414785,59.3,1096,27,0.714
"27923","Poland","Europe",2022-04-23,22416229,59.31,1239,22,0.582
"27924","Poland","Europe",2022-04-25,22420907,59.32,267,0,0
"27925","Poland","Europe",2022-04-26,22421994,59.32,1356,29,0.767
"27926","Poland","Europe",2022-04-28,22426881,59.34,957,24,0.635
"27927","Poland","Europe",2022-04-29,22434094,59.35,856,20,0.529
"27928","Poland","Europe",2022-04-30,22449245,59.39,840,17,0.45
"27929","Poland","Europe",2022-05-01,22450970,59.4,234,0,0
"27930","Poland","Europe",2022-05-02,22451388,59.4,187,0,0
"27931","Poland","Europe",2022-05-03,22451445,59.4,890,10,0.265
"27932","Poland","Europe",2022-05-04,22453040,59.4,173,1,0.026
"27933","Poland","Europe",2022-05-05,22456718,59.41,911,29,0.767
"27934","Poland","Europe",2022-05-06,22460210,59.42,608,25,0.661
"27935","Poland","Europe",2022-05-07,22460681,59.42,700,14,0.37
"27936","Portugal","Europe",2021-01-30,65050,0.64,12435,293,28.816
"27937","Portugal","Europe",2021-01-31,67974,0.67,9498,303,29.8
"27938","Portugal","Europe",2021-02-01,80488,0.79,5805,275,27.046
"27939","Portugal","Europe",2021-02-02,82431,0.81,5540,260,25.571
"27940","Portugal","Europe",2021-02-03,87588,0.86,9083,240,23.604
"27941","Portugal","Europe",2021-02-04,96711,0.95,7914,225,22.128
"27942","Portugal","Europe",2021-02-05,106652,1.05,6916,258,25.374
"27943","Portugal","Europe",2021-02-06,115522,1.14,6132,214,21.047
"27944","Portugal","Europe",2021-02-07,116262,1.14,3508,204,20.063
"27945","Portugal","Europe",2021-02-08,118172,1.16,2505,196,19.276
"27946","Portugal","Europe",2021-02-09,119614,1.18,2583,203,19.965
"27947","Portugal","Europe",2021-02-10,130118,1.28,4387,161,15.834
"27948","Portugal","Europe",2021-02-11,146637,1.44,3480,167,16.424
"27949","Portugal","Europe",2021-02-12,171163,1.68,2854,149,14.654
"27950","Portugal","Europe",2021-02-13,198253,1.95,2856,149,14.654
"27951","Portugal","Europe",2021-02-14,208089,2.05,1677,138,13.572
"27952","Portugal","Europe",2021-02-15,218125,2.15,1303,90,8.851
"27953","Portugal","Europe",2021-02-16,223711,2.2,1502,111,10.917
"27954","Portugal","Europe",2021-02-17,229743,2.26,2324,127,12.49
"27955","Portugal","Europe",2021-02-18,237696,2.34,1944,105,10.327
"27956","Portugal","Europe",2021-02-19,250400,2.46,1940,67,6.589
"27957","Portugal","Europe",2021-02-20,263354,2.59,1570,76,7.474
"27958","Portugal","Europe",2021-02-21,266858,2.62,1186,65,6.393
"27959","Portugal","Europe",2021-02-22,269203,2.65,549,61,5.999
"27960","Portugal","Europe",2021-02-23,270927,2.66,1032,63,6.196
"27961","Portugal","Europe",2021-02-24,273148,2.69,1480,50,4.917
"27962","Portugal","Europe",2021-02-25,276637,2.72,1160,49,4.819
"27963","Portugal","Europe",2021-02-26,279729,2.75,1027,58,5.704
"27964","Portugal","Europe",2021-02-27,285185,2.8,1071,33,3.246
"27965","Portugal","Europe",2021-02-28,286470,2.82,718,41,4.032
"27966","Portugal","Europe",2021-03-01,290637,2.86,394,34,3.344
"27967","Portugal","Europe",2021-03-02,291987,2.87,691,38,3.737
"27968","Portugal","Europe",2021-03-03,293652,2.89,979,41,4.032
"27969","Portugal","Europe",2021-03-04,298685,2.94,830,28,2.754
"27970","Portugal","Europe",2021-03-05,304494,2.99,949,28,2.754
"27971","Portugal","Europe",2021-03-06,313101,3.08,1007,26,2.557
"27972","Portugal","Europe",2021-03-07,317254,3.12,682,28,2.754
"27973","Portugal","Europe",2021-03-08,324862,3.19,365,25,2.459
"27974","Portugal","Europe",2021-03-09,327040,3.22,847,30,2.95
"27975","Portugal","Europe",2021-03-10,328946,3.24,642,22,2.164
"27976","Portugal","Europe",2021-03-11,337944,3.32,627,18,1.77
"27977","Portugal","Europe",2021-03-12,352247,3.46,577,15,1.475
"27978","Portugal","Europe",2021-03-13,365719,3.6,564,19,1.869
"27979","Portugal","Europe",2021-03-14,371084,3.65,541,15,1.475
"27980","Portugal","Europe",2021-03-15,377464,3.71,256,10,0.983
"27981","Portugal","Europe",2021-03-16,380479,3.74,384,13,1.279
"27982","Portugal","Europe",2021-03-17,386426,3.8,673,15,1.475
"27983","Portugal","Europe",2021-03-18,408323,4.02,485,21,2.065
"27984","Portugal","Europe",2021-03-19,441676,4.34,568,11,1.082
"27985","Portugal","Europe",2021-03-20,469651,4.62,457,8,0.787
"27986","Portugal","Europe",2021-03-21,482561,4.75,450,6,0.59
"27987","Portugal","Europe",2021-03-22,488236,4.8,248,16,1.574
"27988","Portugal","Europe",2021-03-23,495868,4.88,434,10,0.983
"27989","Portugal","Europe",2021-03-24,497940,4.9,575,11,1.082
"27990","Portugal","Europe",2021-03-25,501547,4.93,423,9,0.885
"27991","Portugal","Europe",2021-03-26,506051,4.98,488,5,0.492
"27992","Portugal","Europe",2021-03-27,508507,5,344,8,0.787
"27993","Portugal","Europe",2021-03-28,510025,5.02,365,10,0.983
"27994","Portugal","Europe",2021-03-29,511095,5.03,309,6,0.59
"27995","Portugal","Europe",2021-03-30,513723,5.05,388,2,0.197
"27996","Portugal","Europe",2021-03-31,517319,5.09,618,3,0.295
"27997","Portugal","Europe",2021-04-01,527026,5.18,592,11,1.082
"27998","Portugal","Europe",2021-04-02,569074,5.6,548,9,0.885
"27999","Portugal","Europe",2021-04-03,585830,5.76,280,7,0.688
"28000","Portugal","Europe",2021-04-04,592953,5.83,193,4,0.393
"28001","Portugal","Europe",2021-04-05,596680,5.87,159,6,0.59
"28002","Portugal","Europe",2021-04-06,602600,5.93,874,2,0.197
"28003","Portugal","Europe",2021-04-07,605682,5.96,663,3,0.295
"28004","Portugal","Europe",2021-04-08,616121,6.06,602,9,0.885
"28005","Portugal","Europe",2021-04-09,631127,6.21,694,5,0.492
"28006","Portugal","Europe",2021-04-10,643712,6.33,601,6,0.59
"28007","Portugal","Europe",2021-04-11,645818,6.35,566,6,0.59
"28008","Portugal","Europe",2021-04-12,651251,6.4,271,2,0.197
"28009","Portugal","Europe",2021-04-13,653413,6.43,408,5,0.492
"28010","Portugal","Europe",2021-04-14,655193,6.44,684,8,0.787
"28011","Portugal","Europe",2021-04-15,666086,6.55,501,2,0.197
"28012","Portugal","Europe",2021-04-16,676217,6.65,553,4,0.393
"28013","Portugal","Europe",2021-04-17,696172,6.85,649,5,0.492
"28014","Portugal","Europe",2021-04-18,701102,6.9,441,3,0.295
"28015","Portugal","Europe",2021-04-19,706842,6.95,220,1,0.098
"28016","Portugal","Europe",2021-04-20,718009,7.06,424,5,0.492
"28017","Portugal","Europe",2021-04-21,726985,7.15,610,1,0.098
"28018","Portugal","Europe",2021-04-22,750872,7.38,636,4,0.393
"28019","Portugal","Europe",2021-04-23,790203,7.77,506,1,0.098
"28020","Portugal","Europe",2021-04-24,828138,8.14,567,2,0.197
"28021","Portugal","Europe",2021-04-25,840420,8.27,478,6,0.59
"28022","Portugal","Europe",2021-04-26,847664,8.34,196,0,0
"28023","Portugal","Europe",2021-04-27,856281,8.42,353,5,0.492
"28024","Portugal","Europe",2021-04-28,866481,8.52,572,3,0.295
"28025","Portugal","Europe",2021-04-29,885339,8.71,470,1,0.098
"28026","Portugal","Europe",2021-04-30,903570,8.89,460,0,0
"28027","Portugal","Europe",2021-05-01,920598,9.05,454,2,0.197
"28028","Portugal","Europe",2021-05-02,930042,9.15,330,1,0.098
"28029","Portugal","Europe",2021-05-03,939105,9.24,180,0,0
"28030","Portugal","Europe",2021-05-04,952721,9.37,258,4,0.393
"28031","Portugal","Europe",2021-05-05,969630,9.54,387,2,0.197
"28032","Portugal","Europe",2021-05-06,1012002,9.95,373,5,0.492
"28033","Portugal","Europe",2021-05-07,1063299,10.46,377,1,0.098
"28034","Portugal","Europe",2021-05-08,1120117,11.02,406,2,0.197
"28035","Portugal","Europe",2021-05-09,1134005,11.15,324,1,0.098
"28036","Portugal","Europe",2021-05-10,1160784,11.42,158,1,0.098
"28037","Portugal","Europe",2021-05-11,1180469,11.61,268,1,0.098
"28038","Portugal","Europe",2021-05-12,1196536,11.77,485,4,0.393
"28039","Portugal","Europe",2021-05-13,1211653,11.92,436,1,0.098
"28040","Portugal","Europe",2021-05-14,1231250,12.11,450,0,0
"28041","Portugal","Europe",2021-05-15,1287442,12.66,469,7,0.688
"28042","Portugal","Europe",2021-05-16,1411270,13.88,334,1,0.098
"28043","Portugal","Europe",2021-05-17,1469159,14.45,199,2,0.197
"28044","Portugal","Europe",2021-05-18,1489854,14.65,386,2,0.197
"28045","Portugal","Europe",2021-05-19,1513415,14.88,511,2,0.197
"28046","Portugal","Europe",2021-05-20,1539964,15.15,451,1,0.098
"28047","Portugal","Europe",2021-05-21,1568208,15.42,559,3,0.295
"28048","Portugal","Europe",2021-05-22,1604322,15.78,523,0,0
"28049","Portugal","Europe",2021-05-23,1638859,16.12,413,0,0
"28050","Portugal","Europe",2021-05-24,1701479,16.73,241,1,0.098
"28051","Portugal","Europe",2021-05-25,1725903,16.97,375,3,0.295
"28052","Portugal","Europe",2021-05-26,1745225,17.16,594,1,0.098
"28053","Portugal","Europe",2021-05-27,1788676,17.59,572,0,0
"28054","Portugal","Europe",2021-05-28,1845836,18.15,598,1,0.098
"28055","Portugal","Europe",2021-05-29,1910212,18.79,609,0,0
"28056","Portugal","Europe",2021-05-30,1949349,19.17,445,0,0
"28057","Portugal","Europe",2021-05-31,2054154,20.2,435,2,0.197
"28058","Portugal","Europe",2021-06-01,2092219,20.58,445,0,0
"28059","Portugal","Europe",2021-06-02,2139335,21.04,724,1,0.098
"28060","Portugal","Europe",2021-06-03,2175626,21.4,769,3,0.295
"28061","Portugal","Europe",2021-06-04,2205411,21.69,430,0,0
"28062","Portugal","Europe",2021-06-05,2247037,22.1,573,3,0.295
"28063","Portugal","Europe",2021-06-06,2292137,22.54,612,2,0.197
"28064","Portugal","Europe",2021-06-07,2409512,23.7,388,2,0.197
"28065","Portugal","Europe",2021-06-08,2460722,24.2,598,1,0.098
"28066","Portugal","Europe",2021-06-09,2494623,24.53,890,0,0
"28067","Portugal","Europe",2021-06-10,2528563,24.87,910,6,0.59
"28068","Portugal","Europe",2021-06-11,2566834,25.24,519,1,0.098
"28069","Portugal","Europe",2021-06-12,2592524,25.5,789,1,0.098
"28070","Portugal","Europe",2021-06-13,2598540,25.56,707,2,0.197
"28071","Portugal","Europe",2021-06-14,2681691,26.37,625,0,0
"28072","Portugal","Europe",2021-06-15,2717413,26.73,973,2,0.197
"28073","Portugal","Europe",2021-06-16,2769114,27.23,1350,6,0.59
"28074","Portugal","Europe",2021-06-17,2818433,27.72,1233,2,0.197
"28075","Portugal","Europe",2021-06-18,2888329,28.41,1298,4,0.393
"28076","Portugal","Europe",2021-06-19,2915777,28.68,1183,1,0.098
"28077","Portugal","Europe",2021-06-20,3006895,29.57,941,3,0.295
"28078","Portugal","Europe",2021-06-21,3091855,30.41,756,3,0.295
"28079","Portugal","Europe",2021-06-22,3107452,30.56,1020,6,0.59
"28080","Portugal","Europe",2021-06-23,3158900,31.07,1497,3,0.295
"28081","Portugal","Europe",2021-06-24,3208762,31.56,1556,2,0.197
"28082","Portugal","Europe",2021-06-25,3256899,32.03,1604,2,0.197
"28083","Portugal","Europe",2021-06-26,3301188,32.47,1568,2,0.197
"28084","Portugal","Europe",2021-06-27,3338249,32.83,1496,1,0.098
"28085","Portugal","Europe",2021-06-28,3465091,34.08,902,2,0.197
"28086","Portugal","Europe",2021-06-29,3517308,34.59,1746,6,0.59
"28087","Portugal","Europe",2021-07-05,3928199,38.63,1483,5,0.492
"28088","Portugal","Europe",2021-07-06,4006117,39.4,2170,1,0.098
"28089","Portugal","Europe",2021-07-07,4096293,40.29,3285,8,0.787
"28090","Portugal","Europe",2021-07-12,4586935,45.11,1782,8,0.787
"28091","Portugal","Europe",2021-07-13,4660348,45.83,2650,9,0.885
"28092","Portugal","Europe",2021-07-14,4718972,46.41,4153,9,0.885
"28093","Portugal","Europe",2021-07-15,4782917,47.04,3641,5,0.492
"28094","Portugal","Europe",2021-07-16,4843957,47.64,3547,7,0.688
"28095","Portugal","Europe",2021-07-17,4908819,48.28,3677,5,0.492
"28096","Portugal","Europe",2021-07-18,4951830,48.7,3261,8,0.787
"28097","Portugal","Europe",2021-07-19,5142392,50.57,1855,8,0.787
"28098","Portugal","Europe",2021-07-20,5198492,51.13,2706,4,0.393
"28099","Portugal","Europe",2021-07-21,5252640,51.66,4376,13,1.279
"28100","Portugal","Europe",2021-07-22,5311164,52.23,3622,16,1.574
"28101","Portugal","Europe",2021-07-23,5369348,52.81,3794,16,1.574
"28102","Portugal","Europe",2021-07-24,5429733,53.4,3396,20,1.967
"28103","Portugal","Europe",2021-07-25,5485279,53.95,2625,8,0.787
"28104","Portugal","Europe",2021-07-26,5699191,56.05,1610,9,0.885
"28105","Portugal","Europe",2021-07-27,5759891,56.65,2316,6,0.59
"28106","Portugal","Europe",2021-07-28,5817596,57.22,3452,13,1.279
"28107","Portugal","Europe",2021-07-29,5876834,57.8,3009,10,0.983
